team,year,squad_size,age,height_cm,weight_kg,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Uruguay,2022,23,28.217391304347824,180.3913043478261,76.26086956521739,59.34782608695652,59.391304347826086,65.65217391304348,73.47826086956522,56.43478260869565,67.21739130434783,60.391304347826086,55.869565217391305,67.91304347826087,72.0,70.30434782608695,70.0,69.6086956521739,78.0,66.6086956521739,72.43478260869566,73.34782608695652,75.73913043478261,74.8695652173913,61.56521739130435,74.30434782608695,62.43478260869565,62.73913043478261,66.82608695652173,58.69565217391305,75.6086956521739,61.30434782608695,62.95652173913044,59.869565217391305,15.869565217391305,16.304347826086957,16.91304347826087,17.608695652173914,17.47826086956522
Uzbekistan,2022,6,27.166666666666668,180.5,73.0,51.833333333333336,51.16666666666666,59.0,66.83333333333333,51.16666666666666,59.833333333333336,57.0,49.833333333333336,60.833333333333336,62.66666666666666,71.5,70.5,66.83333333333333,59.833333333333336,71.5,61.333333333333336,66.66666666666667,72.5,68.33333333333333,58.333333333333336,59.0,52.333333333333336,56.833333333333336,59.16666666666666,51.5,63.333333333333336,56.16666666666666,54.16666666666666,52.66666666666666,11.0,9.0,9.0,10.0,8.833333333333334
Venezuela,2022,23,26.565217391304348,178.65217391304347,73.91304347826087,54.17391304347826,56.82608695652174,59.08695652173913,66.17391304347827,51.95652173913044,63.91304347826087,54.95652173913044,51.08695652173913,58.69565217391305,66.65217391304348,68.56521739130434,70.08695652173913,70.34782608695652,69.52173913043478,70.82608695652173,67.65217391304348,71.47826086956522,69.69565217391305,68.08695652173913,56.95652173913044,62.47826086956522,44.60869565217392,58.21739130434783,61.95652173913044,55.73913043478261,66.47826086956522,47.82608695652174,46.130434782608695,43.08695652173913,15.478260869565217,15.304347826086955,15.130434782608695,15.521739130434783,16.130434782608695
Vietnam,2022,1,27.0,188.0,88.0,14.0,5.0,11.0,23.0,8.0,11.0,12.0,12.0,23.0,17.0,46.0,44.0,38.0,60.0,38.0,44.0,62.0,20.0,70.0,9.0,24.0,11.0,6.0,27.0,14.0,39.0,5.0,10.0,10.0,65.0,61.0,58.0,65.0,65.0
Wales,2022,23,25.695652173913043,181.82608695652172,74.26086956521739,55.56521739130435,48.0,52.0,64.82608695652173,44.95652173913044,60.17391304347826,52.869565217391305,44.91304347826087,60.21739130434783,63.95652173913044,67.43478260869566,66.95652173913044,67.3913043478261,69.08695652173913,69.78260869565217,60.65217391304348,63.47826086956522,65.34782608695652,64.17391304347827,48.34782608695652,59.130434782608695,53.65217391304348,52.34782608695652,60.21739130434783,51.391304347826086,67.21739130434783,52.47826086956522,54.95652173913044,50.65217391304348,18.26086956521739,19.043478260869566,18.08695652173913,18.26086956521739,18.17391304347826
Zambia,2022,9,25.55555555555556,181.77777777777777,75.11111111111111,53.11111111111112,63.0,60.55555555555556,58.55555555555556,58.888888888888886,63.77777777777778,52.66666666666666,42.77777777777778,48.66666666666666,65.77777777777777,74.88888888888889,74.44444444444444,70.88888888888889,63.44444444444444,70.0,69.11111111111111,79.44444444444444,70.66666666666667,69.66666666666667,62.888888888888886,53.333333333333336,38.333333333333336,61.333333333333336,55.77777777777778,60.55555555555556,62.22222222222222,37.11111111111112,38.44444444444444,36.333333333333336,13.11111111111111,9.666666666666666,9.555555555555555,9.22222222222222,11.77777777777778
Zimbabwe,2022,13,25.615384615384617,181.6153846153846,73.53846153846153,53.38461538461539,52.84615384615385,61.46153846153846,60.84615384615385,48.0,64.15384615384616,52.15384615384615,44.07692307692308,53.07692307692308,62.76923076923077,74.6923076923077,73.53846153846153,67.61538461538461,64.23076923076923,66.15384615384616,61.07692307692308,71.38461538461539,66.61538461538461,69.92307692307692,51.15384615384615,60.15384615384615,47.84615384615385,58.76923076923077,56.15384615384615,54.92307692307692,60.46153846153846,45.23076923076923,50.38461538461539,47.92307692307692,10.0,10.692307692307692,9.846153846153848,10.461538461538462,10.153846153846152
Afghanistan,2023,1,22.0,185.0,71.0,46.0,55.0,42.0,66.0,37.0,63.0,42.0,37.0,64.0,66.0,79.0,80.0,75.0,55.0,77.0,54.0,54.0,79.0,61.0,38.0,52.0,55.0,60.0,63.0,49.0,63.0,57.0,64.0,61.0,12.0,8.0,15.0,8.0,12.0
Albania,2023,23,27.17391304347826,182.43478260869568,74.82608695652173,50.08695652173913,51.34782608695652,58.65217391304348,64.08695652173913,44.78260869565217,58.95652173913044,50.95652173913044,46.52173913043478,57.130434782608695,63.56521739130435,61.91304347826087,66.08695652173913,64.8695652173913,69.6086956521739,64.95652173913044,65.52173913043478,67.08695652173913,69.43478260869566,69.69565217391305,51.65217391304348,68.52173913043478,55.82608695652174,55.34782608695652,57.95652173913044,54.08695652173913,67.0,56.30434782608695,55.69565217391305,52.69565217391305,15.869565217391305,15.26086956521739,16.304347826086957,16.043478260869566,16.26086956521739
Algeria,2023,23,27.782608695652176,180.0,73.3913043478261,65.8695652173913,60.73913043478261,55.56521739130435,70.95652173913044,57.69565217391305,71.56521739130434,65.3913043478261,58.08695652173913,66.43478260869566,71.43478260869566,70.69565217391305,69.47826086956522,72.82608695652173,72.26086956521739,71.47826086956522,69.91304347826087,64.43478260869566,70.52173913043478,68.56521739130434,62.130434782608695,65.26086956521739,49.95652173913044,65.21739130434783,69.6086956521739,61.69565217391305,71.52173913043478,48.91304347826087,50.95652173913044,46.91304347826087,15.826086956521738,16.0,15.521739130434783,16.391304347826086,16.47826086956522
Andorra,2023,1,20.0,190.0,78.0,20.0,7.0,10.0,28.0,10.0,8.0,12.0,12.0,26.0,16.0,38.0,29.0,43.0,59.0,40.0,48.0,65.0,35.0,57.0,20.0,18.0,18.0,6.0,57.0,13.0,55.0,6.0,14.0,10.0,61.0,62.0,64.0,62.0,61.0
Angola,2023,20,26.5,177.9,74.0,58.25,56.25,57.65,65.05,54.7,67.7,58.4,47.2,58.45,67.3,77.4,78.6,73.8,64.15,71.05,65.95,67.7,66.85,64.5,55.65,57.9,45.2,60.85,57.65,56.3,65.05,44.75,46.55,44.25,9.8,10.1,9.85,10.55,10.3
Antigua and Barbuda,2023,3,25.666666666666668,179.0,76.0,45.0,35.333333333333336,41.66666666666666,52.66666666666666,25.666666666666668,45.66666666666666,42.66666666666666,29.0,51.333333333333336,47.66666666666666,69.33333333333333,70.0,69.0,55.66666666666666,63.0,51.333333333333336,71.66666666666667,63.0,70.0,36.333333333333336,49.0,45.0,41.0,55.0,38.0,47.333333333333336,46.333333333333336,46.333333333333336,45.333333333333336,26.666666666666668,28.0,26.0,30.33333333333333,27.666666666666668
Argentina,2023,23,28.043478260869566,178.8695652173913,74.26086956521739,66.1304347826087,61.95652173913044,60.391304347826086,74.47826086956522,60.65217391304348,70.91304347826087,67.0,57.17391304347826,71.08695652173913,74.95652173913044,73.78260869565217,70.78260869565217,73.47826086956522,79.47826086956522,73.69565217391305,74.30434782608695,69.17391304347827,73.65217391304348,71.91304347826087,64.82608695652173,70.69565217391305,58.17391304347826,66.6086956521739,74.21739130434783,58.82608695652174,77.78260869565217,56.869565217391305,58.21739130434783,56.56521739130435,18.73913043478261,18.565217391304348,18.26086956521739,19.695652173913043,20.08695652173913
Armenia,2023,8,29.25,179.75,75.75,60.375,64.125,61.875,66.5,58.75,70.125,59.375,52.0,60.0,71.625,72.625,68.875,74.875,67.5,73.25,69.5,69.0,68.375,67.375,64.125,60.125,39.125,68.25,66.25,61.75,66.375,44.625,39.75,38.5,10.0,11.25,10.5,8.625,9.625
Australia,2023,23,27.565217391304348,180.8695652173913,74.47826086956522,55.30434782608695,53.21739130434783,52.869565217391305,62.95652173913044,47.08695652173913,58.130434782608695,54.391304347826086,47.26086956521739,57.130434782608695,61.34782608695652,71.0,69.8695652173913,70.34782608695652,66.26086956521739,67.56521739130434,64.78260869565217,72.82608695652173,71.43478260869566,66.8695652173913,54.60869565217392,63.130434782608695,53.391304347826086,56.91304347826087,60.130434782608695,52.21739130434783,65.69565217391305,50.130434782608695,53.43478260869565,50.04347826086956,19.30434782608696,17.869565217391305,17.608695652173914,18.782608695652176,18.82608695652174
Austria,2023,23,27.30434782608696,183.8695652173913,79.26086956521739,58.65217391304348,51.82608695652174,62.65217391304348,67.78260869565217,51.60869565217392,61.73913043478261,56.26086956521739,51.04347826086956,62.60869565217392,66.0,67.82608695652173,71.73913043478261,65.8695652173913,74.3913043478261,64.52173913043478,66.43478260869566,67.82608695652173,72.56521739130434,73.47826086956522,56.30434782608695,69.65217391304348,59.95652173913044,57.65217391304348,64.04347826086956,51.65217391304348,68.82608695652173,59.91304347826087,61.95652173913044,58.78260869565217,18.347826086956523,18.217391304347824,17.52173913043478,18.82608695652174,18.65217391304348
Azerbaijan,2023,7,24.0,183.7142857142857,74.42857142857143,54.71428571428572,54.142857142857146,57.285714285714285,61.71428571428572,52.57142857142857,63.42857142857143,57.85714285714285,46.42857142857143,53.142857142857146,64.28571428571429,71.85714285714286,69.42857142857143,71.28571428571429,57.85714285714285,66.0,66.0,60.285714285714285,59.42857142857143,63.42857142857143,58.0,51.0,40.285714285714285,54.71428571428572,55.285714285714285,57.142857142857146,60.42857142857143,40.85714285714285,44.0,41.42857142857143,8.428571428571429,12.428571428571429,8.428571428571429,7.571428571428571,10.285714285714286
Barbados,2023,1,29.0,185.0,79.0,46.0,55.0,54.0,62.0,31.0,47.0,32.0,34.0,58.0,55.0,54.0,61.0,34.0,45.0,56.0,47.0,68.0,55.0,56.0,45.0,53.0,54.0,45.0,45.0,43.0,45.0,42.0,46.0,55.0,8.0,9.0,10.0,13.0,9.0
Belarus,2023,3,27.33333333333333,184.33333333333331,75.0,38.0,42.0,40.333333333333336,48.66666666666666,38.333333333333336,47.0,36.333333333333336,29.0,44.66666666666666,49.0,60.66666666666666,55.333333333333336,63.333333333333336,54.333333333333336,63.333333333333336,52.333333333333336,56.333333333333336,56.0,58.333333333333336,39.66666666666666,46.333333333333336,28.33333333333333,46.0,54.333333333333336,44.0,51.66666666666666,29.0,25.0,22.33333333333333,27.33333333333333,27.33333333333333,28.0,25.666666666666668,27.0
Belgium,2023,23,29.52173913043478,184.7391304347826,79.73913043478261,65.82608695652173,60.56521739130435,60.869565217391305,74.21739130434783,59.95652173913044,68.78260869565217,65.56521739130434,57.21739130434783,69.30434782608695,71.52173913043478,65.56521739130434,67.52173913043478,67.91304347826087,78.47826086956522,65.47826086956522,73.91304347826087,70.73913043478261,70.73913043478261,71.3913043478261,62.69565217391305,62.82608695652174,54.47826086956522,64.8695652173913,69.91304347826087,61.17391304347826,77.08695652173913,53.91304347826087,55.95652173913044,52.65217391304348,19.217391304347824,18.695652173913043,19.30434782608696,20.565217391304348,20.08695652173913
Benin,2023,15,25.133333333333333,181.13333333333333,75.06666666666666,50.0,54.4,56.46666666666667,60.13333333333333,48.66666666666666,60.333333333333336,49.06666666666667,41.66666666666666,53.73333333333333,62.4,65.93333333333334,66.8,68.06666666666666,61.86666666666667,63.86666666666667,61.2,66.46666666666667,63.93333333333333,67.6,52.8,56.66666666666666,40.86666666666667,55.93333333333333,56.13333333333333,51.266666666666666,59.73333333333333,40.93333333333333,45.13333333333333,41.266666666666666,14.0,14.4,13.866666666666667,14.4,15.6
Bermuda,2023,1,32.0,170.0,69.0,60.0,69.0,67.0,64.0,68.0,67.0,67.0,67.0,53.0,67.0,74.0,73.0,77.0,70.0,77.0,69.0,64.0,66.0,55.0,65.0,68.0,49.0,70.0,69.0,68.0,68.0,35.0,43.0,35.0,10.0,6.0,13.0,11.0,7.0
Bolivia,2023,23,29.608695652173918,177.17391304347825,73.52173913043478,55.391304347826086,51.30434782608695,56.47826086956522,63.91304347826087,41.78260869565217,60.21739130434783,49.82608695652174,55.08695652173913,57.52173913043478,63.391304347826086,63.391304347826086,66.21739130434783,63.52173913043478,62.43478260869565,67.43478260869566,57.0,64.6086956521739,72.26086956521739,61.56521739130435,54.130434782608695,56.43478260869565,57.73913043478261,56.47826086956522,59.52173913043478,56.0,59.130434782608695,54.91304347826087,58.65217391304348,55.26086956521739,13.173913043478262,12.434782608695652,12.956521739130435,14.826086956521738,12.0
Bosnia and Herzegovina,2023,23,29.30434782608696,184.69565217391303,78.43478260869566,53.21739130434783,49.08695652173913,55.82608695652174,64.6086956521739,47.30434782608695,56.78260869565217,52.52173913043478,48.69565217391305,60.60869565217392,60.91304347826087,59.08695652173913,62.60869565217392,61.08695652173913,69.56521739130434,60.60869565217392,68.21739130434783,66.52173913043478,66.1304347826087,73.26086956521739,53.391304347826086,64.6086956521739,53.47826086956522,52.52173913043478,61.17391304347826,53.17391304347826,67.65217391304348,50.78260869565217,50.73913043478261,47.391304347826086,21.47826086956522,21.08695652173913,20.043478260869566,22.39130434782609,22.043478260869566
Brazil,2023,23,26.17391304347826,180.2173913043478,76.43478260869566,57.21739130434783,52.82608695652174,64.78260869565217,68.3913043478261,52.43478260869565,63.17391304347826,53.17391304347826,52.78260869565217,62.130434782608695,67.43478260869566,72.17391304347827,71.82608695652173,67.78260869565217,79.1304347826087,66.26086956521739,66.47826086956522,71.73913043478261,72.47826086956522,72.1304347826087,56.78260869565217,64.0,55.52173913043478,57.0,64.91304347826087,56.17391304347826,70.21739130434783,55.391304347826086,55.30434782608695,53.60869565217392,20.39130434782609,20.43478260869565,20.43478260869565,19.82608695652174,19.782608695652176
Bulgaria,2023,23,26.47826086956522,182.7826086956522,75.17391304347827,47.52173913043478,44.34782608695652,53.34782608695652,57.869565217391305,42.73913043478261,53.04347826086956,44.869565217391305,44.78260869565217,52.869565217391305,57.30434782608695,64.8695652173913,64.95652173913044,62.73913043478261,62.65217391304348,63.34782608695652,57.47826086956522,65.1304347826087,65.30434782608695,65.6086956521739,46.82608695652174,57.95652173913044,48.08695652173913,51.34782608695652,52.65217391304348,48.47826086956522,59.04347826086956,47.21739130434783,48.21739130434783,47.17391304347826,15.521739130434783,14.91304347826087,14.304347826086955,14.608695652173912,15.0
Burkina Faso,2023,17,22.705882352941178,181.94117647058823,76.0,48.47058823529412,49.588235294117645,56.588235294117645,60.0,42.64705882352941,59.52941176470589,43.35294117647059,42.41176470588236,52.1764705882353,62.76470588235294,71.29411764705883,71.82352941176471,67.11764705882354,60.23529411764706,65.70588235294117,58.76470588235294,70.05882352941177,61.05882352941177,65.17647058823529,46.88235294117647,52.41176470588236,42.05882352941177,51.41176470588236,54.294117647058826,51.0,58.05882352941177,39.64705882352941,41.588235294117645,39.588235294117645,12.529411764705882,12.529411764705882,14.882352941176473,14.176470588235292,14.235294117647058
Burundi,2023,2,22.5,178.5,75.0,50.5,44.5,54.0,60.5,43.0,66.5,50.0,50.0,54.0,64.5,78.5,79.5,74.0,60.0,70.0,57.5,76.0,67.5,71.5,40.0,57.5,52.0,51.5,54.0,51.5,61.0,49.5,56.5,55.0,10.5,11.0,12.5,9.0,9.5
Cameroon,2023,23,27.26086956521739,184.7391304347826,81.91304347826087,54.34782608695652,58.34782608695652,68.21739130434783,69.0,55.34782608695652,68.52173913043478,57.34782608695652,46.0,62.26086956521739,71.21739130434783,68.95652173913044,73.04347826086956,68.1304347826087,71.52173913043478,61.26086956521739,71.95652173913044,75.04347826086956,72.04347826086956,79.82608695652173,58.56521739130435,66.69565217391305,49.30434782608695,64.17391304347827,61.69565217391305,57.17391304347826,71.43478260869566,48.30434782608695,47.95652173913044,43.21739130434783,13.347826086956522,14.347826086956522,13.695652173913045,13.565217391304348,14.043478260869565
Canada,2023,23,27.17391304347826,183.08695652173915,78.8695652173913,52.130434782608695,50.869565217391305,57.78260869565217,64.6086956521739,44.82608695652174,60.26086956521739,50.869565217391305,41.91304347826087,56.73913043478261,62.78260869565217,69.34782608695652,69.04347826086956,62.65217391304348,69.65217391304348,60.47826086956522,64.3913043478261,70.1304347826087,69.43478260869566,74.52173913043478,48.08695652173913,62.82608695652174,50.47826086956522,54.65217391304348,60.34782608695652,50.391304347826086,66.30434782608695,49.65217391304348,52.391304347826086,46.73913043478261,18.47826086956522,17.52173913043478,16.391304347826086,17.17391304347826,18.52173913043478
Cape Verde,2023,23,27.65217391304348,182.34782608695653,76.56521739130434,55.34782608695652,59.21739130434783,61.60869565217392,64.56521739130434,53.73913043478261,66.21739130434783,56.869565217391305,50.08695652173913,57.130434782608695,67.21739130434783,69.95652173913044,71.04347826086956,68.6086956521739,65.73913043478261,66.17391304347827,65.6086956521739,67.82608695652173,69.34782608695652,72.65217391304348,59.73913043478261,63.47826086956522,42.82608695652174,62.43478260869565,61.56521739130435,57.95652173913044,65.52173913043478,45.21739130434783,42.391304347826086,40.17391304347826,10.695652173913045,10.08695652173913,11.043478260869565,10.347826086956522,9.347826086956522
Central African Republic,2023,3,27.33333333333333,183.66666666666663,73.66666666666667,48.66666666666666,54.66666666666666,69.66666666666667,65.33333333333333,52.66666666666666,62.66666666666666,49.0,48.0,58.0,65.66666666666667,64.33333333333333,66.0,68.33333333333333,66.0,64.0,67.66666666666667,77.0,73.0,80.66666666666667,58.333333333333336,64.0,55.66666666666666,61.333333333333336,59.333333333333336,55.0,68.66666666666667,53.66666666666666,56.0,53.66666666666666,13.0,10.666666666666666,10.0,9.666666666666666,10.666666666666666
Chad,2023,1,24.0,190.0,85.0,35.0,64.0,64.0,48.0,55.0,58.0,47.0,34.0,41.0,60.0,74.0,71.0,72.0,60.0,63.0,70.0,75.0,61.0,83.0,53.0,62.0,16.0,64.0,62.0,62.0,53.0,28.0,26.0,22.0,13.0,14.0,5.0,11.0,13.0
Chile,2023,23,31.08695652173913,178.17391304347825,74.95652173913044,52.91304347826087,49.0,56.130434782608695,68.08695652173913,44.34782608695652,59.73913043478261,51.82608695652174,48.391304347826086,62.52173913043478,65.73913043478261,63.04347826086956,61.52173913043478,66.43478260869566,72.0,67.8695652173913,63.391304347826086,72.04347826086956,65.69565217391305,71.95652173913044,52.65217391304348,63.78260869565217,53.47826086956522,55.391304347826086,64.56521739130434,53.17391304347826,68.78260869565217,52.08695652173913,52.56521739130435,50.52173913043478,21.565217391304348,20.869565217391305,21.39130434782609,22.26086956521739,22.39130434782609
China,2023,23,29.347826086956523,183.43478260869568,75.26086956521739,52.130434782608695,47.82608695652174,55.91304347826087,59.21739130434783,44.95652173913044,56.21739130434783,49.04347826086956,45.95652173913044,56.869565217391305,59.43478260869565,70.78260869565217,69.1304347826087,67.08695652173913,63.04347826086956,67.43478260869566,62.04347826086956,72.95652173913044,71.65217391304348,70.56521739130434,50.82608695652174,58.60869565217392,51.78260869565217,53.47826086956522,60.04347826086956,48.26086956521739,60.43478260869565,51.65217391304348,51.30434782608695,49.34782608695652,18.08695652173913,17.391304347826086,18.17391304347826,18.17391304347826,18.782608695652176
Colombia,2023,23,29.695652173913043,179.7826086956522,77.0,60.69565217391305,65.95652173913044,64.91304347826087,72.65217391304348,58.65217391304348,72.73913043478261,62.04347826086956,56.391304347826086,64.73913043478261,74.08695652173913,73.95652173913044,74.3913043478261,72.8695652173913,75.34782608695652,69.65217391304348,75.91304347826087,73.78260869565217,72.34782608695652,73.26086956521739,65.0,72.3913043478261,49.47826086956522,69.30434782608695,67.73913043478261,64.17391304347827,73.78260869565217,49.95652173913044,50.78260869565217,45.69565217391305,13.652173913043478,13.956521739130435,14.217391304347826,13.173913043478262,13.91304347826087
Comoros,2023,11,26.0,177.27272727272728,71.0,53.18181818181818,45.27272727272727,50.09090909090909,58.54545454545455,45.09090909090909,57.18181818181818,52.81818181818182,46.72727272727273,51.27272727272727,59.36363636363637,68.27272727272727,70.36363636363636,71.18181818181819,59.0,71.18181818181819,58.90909090909091,63.36363636363637,62.45454545454545,59.63636363636363,46.54545454545455,53.27272727272727,50.81818181818182,50.63636363636363,53.63636363636363,48.45454545454545,54.18181818181818,48.81818181818182,52.54545454545455,48.72727272727273,15.818181818181818,16.90909090909091,16.272727272727273,17.454545454545453,17.727272727272727
Congo,2023,18,25.38888888888889,184.22222222222223,78.94444444444444,49.05555555555556,50.5,59.0,59.55555555555556,46.888888888888886,58.27777777777778,44.55555555555556,39.72222222222222,51.333333333333336,60.27777777777778,67.83333333333333,70.05555555555556,61.61111111111112,61.55555555555556,58.11111111111112,62.22222222222222,64.77777777777777,66.22222222222223,76.11111111111111,49.888888888888886,54.94444444444444,42.61111111111112,52.77777777777778,52.11111111111112,51.44444444444444,59.44444444444444,41.16666666666666,45.333333333333336,42.94444444444444,14.27777777777778,14.38888888888889,13.72222222222222,15.0,13.833333333333334
Costa Rica,2023,22,27.09090909090909,178.86363636363637,74.5,52.63636363636363,49.86363636363637,50.68181818181818,60.95454545454545,44.31818181818182,60.13636363636363,52.54545454545455,46.09090909090909,54.04545454545455,61.18181818181818,70.4090909090909,70.13636363636364,68.72727272727273,63.45454545454545,69.68181818181819,62.63636363636363,65.27272727272727,63.36363636363637,64.54545454545455,48.31818181818182,58.59090909090909,45.72727272727273,55.40909090909091,57.95454545454545,48.90909090909091,60.0,47.36363636363637,45.63636363636363,42.31818181818182,16.636363636363637,16.863636363636363,14.772727272727272,15.090909090909092,16.136363636363637
Croatia,2023,23,27.217391304347824,183.8695652173913,77.1304347826087,62.82608695652174,54.43478260869565,59.04347826086956,70.69565217391305,54.52173913043478,67.82608695652173,60.43478260869565,54.52173913043478,65.52173913043478,70.6086956521739,70.6086956521739,68.82608695652173,70.08695652173913,76.17391304347827,64.69565217391305,70.34782608695652,69.56521739130434,70.95652173913044,71.3913043478261,56.869565217391305,65.73913043478261,56.0,58.91304347826087,67.21739130434783,58.17391304347826,71.91304347826087,57.82608695652174,58.73913043478261,54.82608695652174,18.82608695652174,18.695652173913043,17.782608695652176,18.73913043478261,19.043478260869566
Cuba,2023,5,28.4,182.2,77.8,45.0,39.6,44.4,53.2,40.6,48.4,43.2,35.6,50.2,52.4,60.4,60.2,56.0,59.4,60.4,58.0,56.8,49.6,70.6,39.2,50.8,41.2,46.8,53.8,41.8,52.4,44.8,47.4,42.4,21.2,21.6,20.2,21.4,22.4
Curaçao,2023,12,27.416666666666668,181.33333333333331,75.33333333333333,51.833333333333336,49.25,51.16666666666666,60.0,46.083333333333336,61.0,48.25,47.16666666666666,54.0,62.25,70.08333333333333,71.25,66.83333333333333,64.0,64.91666666666667,64.75,67.33333333333333,64.25,70.91666666666667,52.5,56.0,42.91666666666666,53.5,55.583333333333336,50.0,61.66666666666666,44.25,44.583333333333336,41.583333333333336,14.416666666666666,16.833333333333332,15.25,15.333333333333334,17.166666666666668
Cyprus,2023,20,24.35,180.3,75.15,49.9,44.55,51.5,59.1,38.8,57.65,49.15,40.8,50.6,61.55,67.45,69.25,63.05,59.85,67.45,52.95,60.55,64.25,62.4,46.1,54.6,46.45,50.75,52.4,42.4,57.45,46.45,47.95,47.6,13.95,12.55,12.15,13.0,13.25
Czech Republic,2023,23,26.91304347826087,183.4782608695652,78.56521739130434,60.391304347826086,55.391304347826086,63.17391304347826,66.43478260869566,53.04347826086956,64.56521739130434,55.869565217391305,49.82608695652174,63.43478260869565,66.91304347826087,68.69565217391305,69.43478260869566,67.56521739130434,73.47826086956522,68.69565217391305,68.3913043478261,71.08695652173913,71.82608695652173,73.26086956521739,58.47826086956522,66.8695652173913,56.82608695652174,60.04347826086956,64.65217391304348,52.60869565217392,69.95652173913044,56.65217391304348,57.30434782608695,55.43478260869565,18.30434782608696,19.08695652173913,17.565217391304348,19.565217391304348,19.65217391304348
DR Congo,2023,23,26.608695652173918,178.2608695652174,74.3913043478261,59.69565217391305,59.21739130434783,60.91304347826087,67.56521739130434,57.60869565217392,71.43478260869566,58.82608695652174,49.91304347826087,60.73913043478261,70.69565217391305,77.6086956521739,77.26086956521739,75.52173913043478,69.3913043478261,74.34782608695652,68.56521739130434,73.47826086956522,72.6086956521739,67.69565217391305,60.26086956521739,62.391304347826086,50.95652173913044,63.65217391304348,62.69565217391305,57.391304347826086,69.8695652173913,49.91304347826087,51.43478260869565,46.47826086956522,9.869565217391305,10.73913043478261,9.652173913043478,10.695652173913045,10.08695652173913
Denmark,2023,23,27.30434782608696,186.2608695652174,80.26086956521739,58.26086956521739,55.65217391304348,62.0,70.43478260869566,51.78260869565217,62.82608695652174,58.60869565217392,56.65217391304348,67.65217391304348,68.17391304347827,65.04347826086956,66.43478260869566,63.34782608695652,75.30434782608695,62.30434782608695,71.08695652173913,71.69565217391305,70.26086956521739,74.30434782608695,57.26086956521739,66.08695652173913,56.17391304347826,58.43478260869565,68.34782608695652,53.47826086956522,71.04347826086956,57.52173913043478,56.0,50.60869565217392,18.65217391304348,18.217391304347824,18.347826086956523,18.17391304347826,19.39130434782609
Dominican Republic,2023,3,24.666666666666668,172.66666666666666,69.33333333333333,51.333333333333336,54.0,57.333333333333336,60.333333333333336,46.0,65.33333333333333,56.66666666666666,49.66666666666666,49.0,61.333333333333336,70.0,69.0,73.33333333333333,62.0,75.33333333333333,63.0,66.66666666666667,60.0,58.0,56.0,59.0,41.0,59.333333333333336,51.333333333333336,60.66666666666666,59.66666666666666,42.66666666666666,42.333333333333336,42.333333333333336,10.666666666666666,10.333333333333334,9.666666666666666,12.0,10.666666666666666
Ecuador,2023,23,26.65217391304348,177.30434782608697,71.95652173913044,57.91304347826087,57.91304347826087,55.17391304347826,67.43478260869566,48.65217391304348,66.8695652173913,56.95652173913044,53.26086956521739,60.34782608695652,66.95652173913044,72.30434782608695,71.3913043478261,70.69565217391305,67.69565217391305,70.8695652173913,64.78260869565217,68.34782608695652,66.65217391304348,68.04347826086956,55.91304347826087,58.43478260869565,46.95652173913044,62.43478260869565,65.34782608695652,57.0,64.65217391304348,48.391304347826086,48.26086956521739,45.69565217391305,16.608695652173914,14.956521739130435,15.565217391304348,14.956521739130435,15.478260869565217
Egypt,2023,13,26.307692307692307,180.53846153846155,74.07692307692308,55.07692307692308,62.23076923076923,59.0,68.76923076923077,54.84615384615385,69.92307692307692,60.0,53.69230769230769,62.84615384615385,70.92307692307692,66.23076923076923,65.07692307692308,70.53846153846153,66.84615384615384,68.46153846153847,67.07692307692308,65.61538461538461,72.07692307692308,70.76923076923077,61.38461538461539,61.15384615384615,46.23076923076923,62.61538461538461,64.53846153846153,59.07692307692308,68.23076923076923,45.46153846153846,47.07692307692308,42.15384615384615,11.23076923076923,12.76923076923077,10.846153846153848,10.384615384615383,9.384615384615383
El Salvador,2023,6,24.666666666666668,178.83333333333334,74.16666666666667,40.0,44.333333333333336,43.333333333333336,59.0,40.0,52.0,43.0,38.5,56.16666666666666,55.66666666666666,54.5,54.333333333333336,55.66666666666666,57.833333333333336,66.0,59.5,58.333333333333336,58.16666666666666,63.833333333333336,47.16666666666666,50.833333333333336,42.333333333333336,48.333333333333336,53.833333333333336,44.333333333333336,56.0,43.66666666666666,43.16666666666666,42.16666666666666,19.5,17.833333333333332,20.33333333333333,18.5,18.666666666666668
England,2023,23,25.73913043478261,183.1304347826087,78.1304347826087,65.82608695652173,62.04347826086956,58.26086956521739,77.56521739130434,58.43478260869565,71.21739130434783,64.26086956521739,58.95652173913044,74.56521739130434,76.08695652173913,70.65217391304348,70.34782608695652,68.04347826086956,81.91304347826087,69.30434782608695,75.08695652173913,69.91304347826087,76.21739130434783,71.52173913043478,61.91304347826087,68.52173913043478,60.47826086956522,67.17391304347827,76.08695652173913,60.21739130434783,78.43478260869566,60.21739130434783,61.60869565217392,57.04347826086956,19.130434782608692,19.608695652173918,20.0,19.565217391304348,20.347826086956523
